CODGEO;P22_POP0014;P22_POP1529;P22_POP3044;P22_POP4559;P22_POP6074;P22_POP7589;P22_POP90P;P16_POP;P11_POP;C22_MENPSEUL;C22_MENFAM;C22_COUPAENF;C22_FAMMONO;C22_COUPSENF;P22_ACT1524;P22_ACT2554;P22_ACT5564;P22_CHOM1524;P22_CHOM2554;P22_CHOM5564;SNEMM_23;ENCTOT25;ENCTOT24;ENCTOT23;ENCTOT22;ENCITOT25;ETCTOT25;HT26;CPG26;VV26;RT26;AJCS26;ELECTEURSLP2024;BPE_2024_B105;BPE_2024_B201;BPE_2024_C201;BPE_2024_C301;BPE_2024_D307
63111;21.8196721311475;7.9344262295082;26.7786885245902;29.7540983606557;27.7704918032787;6.94262295081967;0.0;117.0;112.0;18.6153846153846;37.2307692307692;13.9615384615384;0.0;23.2692307692307;1.98360655737705;43.6393442622951;13.8852459016393;0.991803278688525;0.991803278688525;0.0;;5.0;1.0;3.0;2.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0
63112;157.0;79.0;160.0;130.0;78.0;26.0;1.0;552.0;448.0;44.3622047244095;187.307086614173;113.370078740158;9.85826771653544;64.0787401574804;26.0;273.0;38.0;5.0;15.0;1.0;;9.0;9.0;6.0;3.0;6.0;9.0;0.0;0.0;0.0;0.0;0.0;458.0;0.0;0.0;0.0;0.0;0.0
63113;21531.022693972;46539.668801542;26116.9351255165;22545.1218086957;18701.7035633008;10578.68228662;1737.86572035281;142686.0;140957.0;46578.8846744387;31634.057282904;11123.3550848103;6843.04253915513;13833.6964181663;12728.6996296389;47636.6732886817;8635.45391322883;2962.94695632863;6780.54065450882;936.656551616224;2800.46921010061;2597.0;2357.0;2299.0;2416.0;2065.0;3007.0;38.0;0.0;0.0;6.0;2.0;73360.0;25.0;12.0;13.0;10.0;53.0
63114;32.0;8.0;34.0;26.0;39.0;16.0;1.0;157.0;147.0;18.3529411764706;45.8823529411765;22.9411764705882;4.58823529411765;18.3529411764706;1.0;50.0;14.0;1.0;1.0;1.0;;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;123.0;0.0;0.0;0.0;0.0;0.0
63115;36.0;18.0;36.0;54.0;49.0;18.0;2.0;217.0;223.0;18.9333333333333;70.9999999999999;23.6666666666667;18.9333333333333;28.4;5.0;71.0;26.0;1.0;2.0;2.0;;6.0;3.0;1.0;1.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0.0;0.0
63116;378.500101510065;283.033776178861;438.575521626006;436.641874088142;387.571654793479;185.950536934002;31.7265348694471;2182.0;2052.0;365.842884683646;624.692854658327;243.751379656805;106.049141099997;274.892333901526;83.5731846958827;799.61674181575;145.494191092351;17.1036236814708;62.4715556393078;13.3386129613461;2165.31833948159;30.0;22.0;24.0;30.0;22.0;35.0;0.0;0.0;0.0;0.0;0.0;1614.0;1.0;0.0;0.0;0.0;2.0
63117;12.096;13.104;20.16;32.256;33.264;13.104;2.016;124.0;148.0;26.25;42.0;5.25;10.5;26.25;4.032;37.296;17.136;0.0;4.032;1.008;;2.0;2.0;4.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0
63118;47.6488583861226;46.2397789431839;60.2596833383277;96.9217188314342;99.1074564203312;53.6668136699089;8.15569041069139;429.999999999998;472.000000000002;79.1000410628341;115.010148112423;47.0538324960571;4.85990975089242;63.0964058654736;13.799845139274;125.948552602719;54.3306347930128;0.0;5.83514735820575;4.00013513101395;;2.0;2.0;5.0;5.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;397.0;0.0;0.0;0.0;0.0;0.0
63119;34.0;17.0;39.0;52.0;54.0;29.0;5.0;225.0;223.0;52.2727272727273;62.7272727272728;20.9090909090909;10.4545454545455;31.3636363636364;5.0;77.0;18.0;3.0;6.0;2.0;;4.0;6.0;1.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;216.0;0.0;0.0;0.0;0.0;0.0
63120;143.380104083875;109.878162471094;186.60686960817;175.188365855722;102.462620521;60.9350965132227;3.54878094691668;727.0;688.0;111.453840836422;228.684964664998;111.227002891732;28.6996005444284;88.7583612288376;39.8236156205329;332.797601942974;60.4993830435693;6.10038989613366;10.8318918449432;1.7953672979092;;13.0;11.0;6.0;8.0;11.0;14.0;0.0;0.0;0.0;0.0;0.0;599.0;0.0;0.0;0.0;0.0;0.0
63121;244.952195895777;178.456550651268;295.237066147734;245.872306249647;201.836257910581;69.6132314851064;5.03239165988345;1231.0;1154.0;176.109911902045;364.678165099125;172.710986467986;55.6435452909583;141.442501215152;57.7616355450785;485.548316569613;101.99749913857;10.1307436234663;22.2918893601924;5.04624288195633;;15.0;17.0;18.0;17.0;15.0;16.0;2.0;0.0;0.0;0.0;0.0;957.0;0.0;0.0;0.0;0.0;1.0
63122;12.5873015873016;2.9047619047619;11.6190476190476;12.5873015873016;12.5873015873016;8.71428571428571;0.0;70.0000000000002;68.0;16.6363636363636;16.6363636363636;5.54545454545454;5.54545454545454;5.54545454545454;0.968253968253968;25.1746031746032;3.87301587301587;0.968253968253968;1.93650793650794;1.93650793650794;;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.0;0.0;0.0;0.0;0.0
63123;40.3871923478128;13.8175564425589;59.1434200678554;49.306289266871;41.5599006716312;23.7887264234865;1.99691477978438;239.0;237.0;26.2237208059299;57.6921857730457;20.9789766447439;10.4894883223719;26.2237208059299;3.9402138875915;84.7280025012115;22.6562298536511;0.0;3.9402138875915;0.0;;3.0;2.0;3.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0.0;0.0
63124;3232.08525620459;2927.93859139403;3530.62939345966;3923.29689451964;3885.38568470569;2298.16611549126;222.49806422513;20126.0;19063.0;3786.69183690729;5721.41974143847;2085.20798952775;1050.1605507274;2624.32439675517;757.527278657701;6562.57810614901;1416.51538857655;204.3355406369;574.464746880473;91.8195600585803;2323.52423205592;246.0;226.0;226.0;281.0;174.0;298.0;2.0;1.0;0.0;0.0;0.0;13853.0;3.0;1.0;2.0;1.0;8.0
63125;573.681709690049;494.580192455062;616.986642425458;864.598994083803;918.111586853955;552.025568584711;89.0153059069622;4141.99999999999;4401.00000000002;875.996583755886;1142.84156700085;373.882114191625;148.724682891577;630.803025432196;176.677224806645;1146.53935753547;349.619015605962;39.1581869358544;116.141255682269;34.9209941868712;2287.29171612059;44.0;42.0;42.0;46.0;35.0;50.0;0.0;0.0;0.0;0.0;0.0;3257.0;3.0;0.0;2.0;1.0;3.0
63126;220.0;159.0;246.0;283.0;288.0;95.0;9.0;1270.0;1308.0;145.559845559846;416.602316602317;165.637065637066;55.2123552123552;200.772200772201;38.0;452.0;138.0;1.0;15.0;7.0;;12.0;12.0;16.0;16.0;11.0;14.0;0.0;0.0;0.0;0.0;0.0;1029.0;0.0;0.0;0.0;0.0;0.0
63128;192.452839072055;113.673637843388;183.438884329997;207.326573876035;178.408327582916;83.7167170099864;4.98302028562189;969.000000000004;956.0;113.661376377672;276.815940936356;118.648158281927;24.7210853973107;138.397230192272;37.8841197531467;304.036817834949;94.685778760085;5.98103236895071;23.9290110996024;2.99024539322998;;14.0;5.0;9.0;7.0;10.0;17.0;0.0;0.0;0.0;0.0;0.0;727.0;0.0;0.0;0.0;0.0;0.0
63129;12.9221556886228;25.8443113772455;18.8862275449102;40.7544910179641;48.7065868263473;17.8922155688623;0.994011976047904;178.999999999999;168.0;25.9375;51.875;15.5625;0.0;36.3125;13.9161676646707;42.7425149700599;19.8802395209581;0.0;2.98203592814371;2.98203592814371;;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;0.0
63130;48.0;18.0;48.0;54.0;62.0;26.0;3.0;268.0;278.0;34.2075471698113;83.0754716981132;24.4339622641509;14.6603773584906;43.9811320754717;7.0;83.0;24.0;0.0;6.0;6.0;;3.0;1.0;4.0;6.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;217.0;0.0;0.0;0.0;0.0;0.0
63131;200.664086573842;144.831317792569;235.149608464754;233.636187677966;184.308151164588;100.054557641543;50.3560906847374;1182.0;1025.0;108.765211419195;336.607051069983;151.916537328775;25.5105472648329;159.179966476375;37.7046685022815;413.223577134223;85.4413397738015;11.2143512558805;16.3317170935264;11.3251946818077;;8.0;16.0;16.0;14.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;901.0;0.0;0.0;0.0;0.0;0.0
63132;160.803994426274;145.443620520429;193.726629305748;330.508480442814;282.125310256966;142.157231073906;46.234733973864;1251.0;1293.0;281.891938461914;297.99769591771;108.953043391501;44.3703685044574;144.674284021751;32.4924549816748;384.816431164329;106.545988276524;7.70945850543987;42.1369674374263;9.21068930527103;;13.0;10.0;10.0;15.0;11.0;16.0;1.0;1.0;0.0;0.0;0.0;907.0;1.0;0.0;1.0;0.0;1.0
63134;6.89705882352941;4.9264705882353;17.7352941176471;15.7647058823529;8.86764705882353;12.8088235294118;0.0;86.0;92.9999999999998;10.3076923076923;15.4615384615384;10.3076923076923;5.15384615384615;0.0;0.985294117647059;24.6323529411765;10.8382352941176;0.0;0.985294117647059;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;0.0;0.0;0.0;0.0;0.0
63135;117.642679601096;96.7571326472829;134.593966287947;136.894575628941;111.28820170741;46.8610936092372;1.96235051808566;603.0;569.000000000001;69.2912435692014;200.755501541244;97.4405889065424;19.684386474788;83.6305261599136;29.0337117469453;241.245539200845;54.604463670898;4.83892548011216;16.5180800397695;2.93231401807627;;6.0;12.0;3.0;5.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;486.0;0.0;0.0;0.0;0.0;0.0
63136;61.6557864117269;39.8975018270972;50.7524104874766;97.2806394161059;83.5549003545964;37.7252845117893;6.1334769912082;389.000000000001;383.0;67.698594536292;114.324699913934;41.6109914190238;20.2503109980097;52.4633974969007;15.6323500271599;116.9495491996;33.6259538167217;1.02907981508977;13.4429742486449;0.956989262744278;;5.0;10.0;5.0;8.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;331.0;0.0;0.0;0.0;0.0;0.0
63137;17.6914285714286;12.7771428571429;21.6228571428571;27.52;57.9885714285714;28.5028571428571;5.89714285714286;150.0;151.000000000001;23.8888888888889;57.3333333333334;14.3333333333333;4.77777777777778;38.2222222222222;3.93142857142857;34.4;11.7942857142857;2.94857142857143;3.93142857142857;1.96571428571429;;1.0;4.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0.0;0.0
63138;132.082344892055;79.9103684681841;157.324170451621;137.089261669118;154.858562348522;56.6986253597922;3.03666681070672;710.000000000001;697.0;82.3174234571835;222.335157635432;107.822749737885;24.7390585137548;95.4270065812894;25.2743768960893;260.616679464126;49.6975968607181;2.10316551704032;16.3212001095347;4.87210715468563;;8.0;9.0;8.0;7.0;7.0;11.0;0.0;0.0;0.0;0.0;0.0;546.0;0.0;0.0;0.0;0.0;0.0
63139;104.560767277485;73.6636649141615;104.898851021318;154.144092257849;147.366730998286;74.2713404374593;5.09455309344252;621.0;625.0;100.782405441154;204.828953441354;69.4900188226924;44.9828649811117;95.2485406522173;34.3516298799306;198.078975943765;59.9033641527488;4.05862308078281;23.2915285298628;6.08548956535526;;7.0;9.0;6.0;6.0;7.0;9.0;0.0;0.0;0.0;0.0;0.0;601.0;0.0;0.0;0.0;0.0;0.0
63140;32.9148417098952;9.68294517356258;39.20082186163;40.6177063522833;64.661610662519;22.7384276580991;4.18364658201037;199.0;202.0;40.7443539626045;66.5422017693028;22.6151799310446;4.88078020425092;39.0462416340074;0.0;62.3314444783366;15.3516890545527;0.0;6.95272469793749;1.02319865932545;;0.0;2.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;161.0;0.0;0.0;0.0;0.0;0.0
63141;285.333229508547;218.081261486273;302.462602567732;357.543938015141;443.275336917787;276.157420678259;81.1462108262608;2006.0;1983.99999999999;257.102022649742;587.489794014724;236.805058201058;79.0275460988544;277.591802902976;50.2773996251489;567.093115011877;177.37567122244;14.6286374200688;34.0674050766669;11.2462656873155;;23.0;25.0;21.0;29.0;17.0;28.0;2.0;0.0;0.0;0.0;0.0;1540.0;0.0;0.0;0.0;0.0;1.0
63142;27.8068091991872;23.329708785373;19.4512596636184;59.8551031763579;81.9881635672364;31.6466894111743;4.92226619705323;260.0;226.0;50.1594683614114;70.7061674205642;22.311102227261;4.83950651933032;43.5555586739729;3.75566607287807;62.3758271339725;26.3314984195076;0.0;7.2172601026962;2.07801818638671;;3.0;5.0;2.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0.0
63143;218.854800655959;130.069434942803;220.902132367417;247.412861443508;156.774419279644;100.165102969163;52.8212483415055;1113.0;1071.0;104.022895965098;305.863715034101;155.677277012262;43.9659773568296;106.220460665009;31.3620702038049;420.092946858668;70.7712968522662;2.99509840565822;16.0850244879545;1.9554224481577;;12.0;11.0;7.0;11.0;10.0;13.0;0.0;0.0;0.0;0.0;0.0;820.0;0.0;0.0;0.0;0.0;0.0
63144;25.0;23.0;37.0;75.0;105.0;54.0;9.0;358.0;448.0;88.1194029850746;93.0149253731343;19.5820895522388;9.7910447761194;63.6417910447761;9.0;85.0;45.0;1.0;3.0;1.0;;5.0;1.0;4.0;5.0;4.0;7.0;2.0;0.0;0.0;0.0;0.0;337.0;0.0;0.0;0.0;0.0;1.0
63145;24.4605386530061;17.3396608481074;28.5214763082388;42.8391620953241;27.5394613469941;11.2197805487754;4.07992019955468;136.0;144.0;15.29970074833;50.9990024944333;10.1998004988867;15.29970074833;25.4995012472166;4.07992019955468;59.1208778048989;11.2197805487754;1.01998004988867;8.14085785478739;2.03996009977734;;3.0;3.0;3.0;1.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;152.0;0.0;0.0;0.0;0.0;0.0
63146;174.768147750479;109.254202947848;180.854201295132;194.629654980585;165.402191125497;64.1670661080261;4.92453579243274;803.000000000001;824.999999999996;124.658873364186;259.097757895801;98.5762190807301;33.6401825139982;126.881356301073;27.0389385703989;333.524498335576;90.9653276708323;2.79795982625303;9.72318276104692;2.00380707791812;;11.0;13.0;12.0;14.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;749.0;0.0;0.0;1.0;0.0;0.0
63147;36.0;23.0;36.0;50.0;90.0;67.0;7.0;261.0;264.0;63.7619047619048;93.1904761904763;29.4285714285715;9.80952380952382;53.952380952381;6.0;71.0;20.0;0.0;3.0;4.0;;3.0;2.0;3.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;272.0;0.0;0.0;0.0;0.0;0.0
63148;498.456720954439;386.091302699149;524.059134413148;508.621208159317;437.468610460785;243.609935740234;59.6930875729279;2485.0;2408.00000000001;261.541296416492;806.701925658204;344.60283647235;113.407990946379;348.691098239475;102.320139095356;921.635185876819;199.634626972213;20.7440572994512;40.3242776689985;9.24453403365364;2126.76391699295;34.0;29.0;25.0;28.0;30.0;39.0;0.0;0.0;0.0;0.0;0.0;1859.0;1.0;0.0;0.0;0.0;1.0
63149;146.0;94.0;160.0;139.0;135.0;52.0;6.0;655.0;625.0;86.5454545454545;224.0;106.909090909091;20.3636363636364;96.7272727272727;20.0;287.0;57.0;2.0;7.0;3.0;;4.0;6.0;6.0;6.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;532.0;0.0;0.0;0.0;0.0;0.0
63150;277.0;149.0;337.0;337.0;334.0;131.0;16.0;1471.0;1370.0;216.372340425532;437.776595744681;176.117021276596;60.3829787234042;201.276595744681;35.0;554.0;143.0;7.0;32.0;3.0;;20.0;18.0;17.0;30.0;15.0;26.0;0.0;1.0;1.0;0.0;0.0;1133.0;0.0;0.0;0.0;0.0;1.0
63151;215.710202747355;164.294791517501;217.336206539155;305.002011325968;319.64677615793;128.28076523525;4.72924647683861;1358.99999999999;1325.0;166.555186225913;434.50299113586;161.429301125084;34.6840233740267;238.389666636749;51.5117642101078;446.671689676881;137.050600915864;9.98587010056519;19.5469871927481;6.81149899046855;;13.0;12.0;15.0;20.0;11.0;14.0;0.0;0.0;0.0;0.0;0.0;1192.0;0.0;0.0;0.0;0.0;0.0
63152;23.0;22.0;22.0;79.0;82.0;45.0;4.0;293.0;301.0;63.1754385964913;87.4736842105264;14.5789473684211;24.2982456140351;48.5964912280702;6.0;61.0;35.0;1.0;5.0;7.0;;4.0;2.0;5.0;4.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;273.0;0.0;0.0;0.0;0.0;0.0
63153;4.0;8.0;8.0;19.0;20.0;13.0;1.0;103.0;97.0;24.3333333333333;19.4666666666667;9.73333333333334;0.0;9.73333333333334;5.0;18.0;8.0;0.0;1.0;0.0;;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;124.0;0.0;0.0;0.0;0.0;0.0
63154;80.0;60.0;94.0;97.0;56.0;27.0;4.0;394.0;324.0;39.4216867469879;123.192771084337;64.0602409638554;24.6385542168675;39.4216867469879;20.0;167.0;34.0;2.0;10.0;3.0;;0.0;6.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.0;0.0;0.0;0.0;0.0;0.0
63155;94.4835955773188;75.2087771301322;101.254355082823;114.013152253152;88.5483041968237;31.3492568428685;3.14255891688083;450.0;384.999999999999;46.2700104371854;147.197077908331;70.6915443891185;15.2202186793196;61.2853148398926;23.7586961207133;190.321708789619;39.4705767885293;6.21614077831931;21.6362203651147;6.22984494861024;;9.0;5.0;6.0;6.0;8.0;9.0;0.0;0.0;0.0;0.0;0.0;380.0;0.0;0.0;0.0;0.0;0.0
63156;7.71929824561403;2.89473684210526;10.6140350877193;10.6140350877193;13.5087719298246;9.64912280701754;0.0;63.0;68.0;24.4444444444444;12.2222222222222;6.11111111111111;0.0;6.11111111111111;0.0;14.4736842105263;6.75438596491228;0.0;2.89473684210526;0.964912280701754;;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;0.0
63157;66.6112676427629;45.9289436500565;77.3368216578162;86.4326143873132;73.5973838292888;28.9983688310159;2.09460000174622;351.000000000001;325.999999999999;61.5536385756389;115.267851050843;44.5198305824701;20.1197526245382;50.6282678438342;11.3036530061002;145.108174400129;34.0733535834687;4.09448323247041;2.09460000174622;1.03369327014316;;5.0;2.0;7.0;8.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;303.0;0.0;0.0;0.0;0.0;0.0
63158;11.1037735849056;12.1132075471698;13.122641509434;24.2264150943396;36.3396226415094;10.0943396226415;0.0;106.0;101.0;16.8947368421053;39.4210526315789;5.63157894736842;5.63157894736842;28.1578947368421;3.02830188679245;21.1981132075471;14.1320754716981;1.00943396226415;4.0377358490566;5.04716981132075;;3.0;4.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;106.0;0.0;0.0;0.0;0.0;0.0
63159;17.125925925926;13.0962962962963;17.125925925926;19.1407407407408;45.3333333333334;20.1481481481482;4.02962962962964;129.999999999999;131.0;32.64;38.08;10.88;0.0;27.2;3.02222222222223;32.2370370370371;6.04444444444446;1.00740740740741;1.00740740740741;1.00740740740741;;1.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;119.0;0.0;0.0;0.0;0.0;0.0
63160;157.5738221137;106.363516753328;173.373236724388;226.205042669542;168.988482400043;97.1357430855633;8.36015625343572;908.0;896.999999999999;108.429416166029;300.305461428008;129.270457577753;39.2274692921044;137.228143037993;24.9894793149159;338.930457010565;86.9047787648684;4.03906161101689;15.8488166570155;5.75587273411137;;7.0;7.0;11.0;15.0;6.0;9.0;0.0;0.0;0.0;0.0;0.0;804.0;0.0;0.0;0.0;0.0;0.0
63161;51.0;37.0;56.0;63.0;68.0;39.0;2.0;322.0;324.0;60.1904761904762;90.2857142857144;40.1269841269842;15.0476190476191;35.1111111111111;14.0;104.0;23.0;1.0;8.0;2.0;;2.0;1.0;7.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;287.0;0.0;0.0;0.0;0.0;0.0
63162;35.1432454320019;30.4756602915287;34.5408751829403;73.0378819918487;89.9969124609513;46.6880622926883;5.11736234804129;320.0;338.0;70.9461582900213;93.5600462720779;23.9891193054353;4.96935192618876;64.6015750404539;11.79373738548;73.3817086668199;28.3321450714467;4.8769166607633;15.7863487674078;4.03054358418463;;5.0;2.0;4.0;6.0;3.0;5.0;0.0;0.0;1.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;0.0
63163;160.880340095324;114.096711174686;143.804287018485;218.062877109543;192.90001612391;87.8225664878484;13.4332019902028;964.999999999999;901.0;146.568217320643;272.172881378156;110.216077078085;30.3285144826993;136.412092170019;41.0353308679642;301.995238628596;83.2884258435176;7.71156590199728;18.8377353999011;8.36759305615472;;8.0;8.0;9.0;12.0;2.0;11.0;0.0;1.0;0.0;0.0;0.0;786.0;0.0;1.0;0.0;0.0;1.0
63164;1807.2129451533;1749.69866675852;1898.94375664283;2070.24427560131;1740.02934314987;889.263591121759;112.607421572402;10534.0;10389.0;1723.64228616423;2807.02144698965;1119.75902363021;527.172852326813;1169.76643156683;556.442083523463;3431.93084946491;691.867067767248;114.818623561159;300.023636432197;71.3450955145871;2189.02102206275;113.0;109.0;106.0;126.0;88.0;124.0;3.0;0.0;0.0;1.0;0.0;7352.0;4.0;1.0;1.0;0.0;3.0
63165;78.8161615961138;65.240301223341;87.1936267141603;178.05924874941;210.173067165548;140.350545815564;31.1670487358638;826.0;874.0;162.868123613612;231.90826339628;43.2360457558486;24.3536771898436;169.110242663052;22.6508937193069;186.958220375886;84.2630246778907;2.92891692743345;12.9196884546128;6.05746109728012;;13.0;20.0;8.0;6.0;11.0;15.0;1.0;0.0;0.0;0.0;0.0;655.0;1.0;0.0;0.0;0.0;1.0
63166;41.0299694883012;34.1647406975391;45.7521360341051;53.3580239637189;47.0452665184392;29.754188214304;2.89567508359243;241.0;243.0;34.4289268055491;77.6570310425908;37.1816330502371;10.1188494980884;30.3565484942653;14.2456282820828;88.0685284167545;20.4136688707081;1.05036443350294;2.92651298080936;1.90304229497952;;4.0;2.0;1.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;219.0;0.0;0.0;0.0;0.0;0.0
63167;55.7377814413724;51.6474571055521;78.7964830600156;79.5947206993688;88.8569088823075;30.4607075484176;2.90594126296574;401.0;409.000000000001;61.811851899823;121.021369922443;46.9871762887526;14.9469945061032;59.0871991275874;15.4056348789696;145.667756584563;25.787372314448;1.02662686378158;5.06505597366737;0.0;;6.0;3.0;4.0;5.0;5.0;8.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0
63168;113.666970225476;74.3428855704923;130.478082344589;124.971176346486;110.924225621567;41.7400803346337;2.87657955675627;565.0;530.0;66.1339757289614;184.799021817775;83.7960856438008;24.0101617907576;81.9550633941604;13.922557454891;234.741265337406;55.7086604660171;0.0;8.88627908237555;3.8833076751591;;6.0;7.0;5.0;11.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;0.0;0.0;0.0
63169;0.0;1.0625;1.0625;9.5625;3.1875;2.125;0.0;13.0;24.0;0.0;6.8;3.4;3.4;0.0;1.0625;7.4375;4.25;1.0625;1.0625;1.0625;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0
63170;83.8251944060175;75.4787258361649;106.415496753742;130.250804987936;154.198452273082;58.5903464172512;6.24097932580681;622.000000000001;628.0;99.8176183706654;195.574105139432;65.2140355677979;24.7239116066906;109.864324678918;25.6956829281548;218.710914524295;53.436962763369;3.62038508054444;14.8937549893375;5.26694306691984;;5.0;6.0;4.0;10.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;540.0;0.0;0.0;0.0;0.0;0.0
63171;36.4266041997484;18.5168205622435;38.2740114992435;68.0667515694388;109.628304358169;38.0900015182707;0.997506292886285;352.000000000001;351.0;83.6268378281043;91.6598666831386;18.17557153688;5.92977146838033;67.5545236778783;6.79916302505732;74.6527524072441;46.5192271397996;0.0;4.53127263154387;4.11997753872703;;2.0;4.0;7.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;282.0;0.0;0.0;0.0;0.0;0.0
63172;7.0;3.0;5.0;14.0;18.0;6.0;0.0;53.0;61.0;11.7777777777778;11.7777777777778;5.88888888888889;0.0;5.88888888888889;1.0;13.0;8.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;0.0
63173;30.45;21.315;34.51;49.735;49.735;15.225;2.03;179.0;170.0;38.4054054054054;60.3513513513514;21.945945945946;5.48648648648649;32.9189189189189;7.105;57.855;17.255;1.015;5.075;2.03;;1.0;3.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0.0
63174;15.8666666666667;7.93333333333334;16.8583333333333;26.775;43.6333333333333;6.94166666666667;0.991666666666667;114.0;114.0;19.8333333333333;39.6666666666666;9.91666666666666;0.0;29.75;1.98333333333333;30.7416666666667;9.91666666666667;0.991666666666667;6.94166666666667;1.98333333333333;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0
63175;42.4013372171439;40.3750690964678;33.8910995662564;48.670042889748;61.8016735107857;34.79238377626;2.06839394333818;263.999999999999;294.0;58.245807021856;73.1934513933574;18.5596556634502;24.317173954638;30.3166217752693;15.916692548645;74.6859956448946;26.4734985166044;0.984564719301012;8.15797655100549;3.81206524791009;;2.0;2.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0;1.0
63176;15.0;9.0;18.0;20.0;37.0;12.0;2.0;107.0;110.0;19.6521739130435;34.3913043478261;14.7391304347826;0.0;19.6521739130435;4.0;34.0;9.0;1.0;4.0;1.0;;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0;0.0
63177;60.0;43.0;94.0;103.0;87.0;34.0;1.0;416.0;410.0;69.5058823529412;129.082352941176;39.7176470588235;19.8588235294118;69.5058823529412;11.0;159.0;49.0;3.0;15.0;5.0;;3.0;6.0;2.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;329.0;0.0;0.0;0.0;0.0;0.0
63178;2188.60304134737;2777.64691227193;2559.64178933837;2788.53057506586;2801.83245926931;1691.28600246938;270.459220237777;14662.0;14170.0;3829.42686634457;3925.82763094408;1311.77580680904;873.440985110684;1754.8117065687;1103.09753376455;4849.76132339993;1027.87122558469;182.989344897542;577.355636186486;86.5173569583983;2408.14205176313;188.0;178.0;165.0;174.0;143.0;211.0;7.0;1.0;0.0;0.0;0.0;10512.0;6.0;0.0;3.0;2.0;8.0
63179;122.062343155159;99.6753995995415;151.14286774615;228.536093632143;246.233942484016;117.779832647732;28.5695207352582;1014.0;1061.0;176.145192709588;295.244931081995;98.0051845251916;34.7798658330175;166.778518921094;30.3312185028841;319.308867845636;80.590047790537;8.42500988270409;18.0964076978568;8.34539048061592;;11.0;12.0;6.0;11.0;10.0;15.0;0.0;0.0;0.0;0.0;0.0;856.0;0.0;0.0;0.0;0.0;0.0
