CODGEO;P22_POP;P16_POP;SUPERF;NAIS1621;DECE1621;P22_MEN;NAISD24;DECESD24;P22_LOG;P22_RP;P22_RSECOCC;P22_LOGVAC;P22_RP_PROP;NBMENFISC21;PIMP21;MED21;TP6021;P22_EMPLT;P22_EMPLT_SAL;P16_EMPLT;P22_POP1564;P22_CHOM1564;P22_ACT1564;ETTOT24;ETAZ24;ETBE24;ETFZ24;ETGU24;ETOQ24;ETTEF124;ETTEFP1024
70388;1979;1999;8.64;111;96;961.072051587027;17;28;1033.29438509722;961.072051587027;22.2222564646752;50.0000770455192;564.362815908059;968;51,0;22670;13,0;1895.54988478124;1769.54898632516;1456.567585587;1170.55937670104;85.299830831578;887.03831200921;130;0;8;23;83;16;92;29
70389;58;57;5.58;5;4;26;1;1;29;26;1;2;20;s;s;s;s;4.03856564923056;3.03856564923056;3.98619102416571;41;4;35;1;0;0;0;0;1;1;0
70390;505;490;31.78;30;21;223.343222697267;3;3;253.919328099112;223.343222697267;11.5978330834583;18.9782723183863;170.899415896616;220;s;22820;s;99.7915763547556;68.4783308657271;71.113283940927;287.002460577203;15.8262545149166;241.880377164397;11;0;1;1;4;5;11;0
70392;41;48;7.97;2;7;15.6545454545454;1;1;42.3212121212121;15.6545454545454;15.7575757575757;10.9090909090909;14.9090909090909;s;s;s;s;2.98181818181818;2.23636363636363;3.84562885927851;20.1272727272727;1.49090909090909;11.9272727272727;1;0;0;0;0;1;1;0
70393;433;423;22.99;26;22;184;7;8;211;184;8;19;161;177;s;23250;s;65.6571047944509;42.5691004019087;68.2356310352555;256;12;208;8;2;1;0;3;2;5;2
70394;62;59;6.68;4;2;28;0;1;29;28;0;1;24;s;s;s;s;25.0269879966521;17.0269879966521;23.9419444542704;36;0;30;5;5;0;0;0;0;4;0
70395;60;56;3.57;3;3;28.6153846153846;0;0;31.323717948718;28.6153846153846;1.35416666666667;1.35416666666667;24.9230769230769;s;s;s;s;6.59005004143337;1.94986446775255;4.22641509433964;31.3846153846154;0;28.6153846153846;2;1;0;0;0;1;2;0
70396;34;38;3.65;0;3;18.6451612903226;0;1;24.7321178120618;18.6451612903226;4.05797101449276;2.02898550724638;17.5483870967742;s;s;s;s;3.29032258064517;0;3.00112957387015;15.3548387096775;1.09677419354839;14.2580645161291;1;0;0;0;0;1;1;0
70397;85;75;3.61;5;7;34.8192771084338;0;0;41.2435195326762;34.8192771084338;1.83549783549783;4.58874458874458;33.7951807228916;s;s;s;s;4.09638554216868;3.07228915662651;1.875;50.1807228915663;1.02409638554217;36.8674698795181;2;0;0;1;0;1;2;0
70398;68;66;5.72;5;2;29.4328358208956;0;1;32.4328358208956;29.4328358208956;0;3;23.3432835820896;s;s;s;s;8.0448575929442;7.02993221980987;11.9616212591764;41.6119402985075;4.05970149253732;30.4477611940299;3;1;0;0;1;1;3;0
70399;205;219;19.54;4;22;107.815057267765;2;4;178.815057267765;107.815057267765;59;12;87.6173233237844;106;s;19940;s;9.65897845697812;3.85451463762169;14.7353646928421;114.110246622147;8.90038578987251;82.5249204414988;3;1;0;1;0;1;3;0
70400;108;104;13.49;3;8;54.4864864864865;1;1;95.4864864864865;54.4864864864865;32;9;48.6486486486487;57;s;20110;s;12.6486486486486;5.83783783783784;15.6172995858006;58.3783783783784;5.83783783783784;45.7297297297297;1;0;0;0;0;1;1;0
70401;153;132;6.7;9;11;63;2;1;83;63;9;11;54;61;s;22440;s;13.9811272018081;2.99275510878489;15.0062054608055;92;4;76;3;2;0;0;0;1;2;0
70402;361;386;14.03;17;24;157.066273368705;6;2;186.066273368705;157.066273368705;7;22;132.892647312574;160;s;21760;s;51.1883787787533;33.7186483978981;74.5635514262015;214.2642112983;13.4201070735364;171.489973981315;9;2;1;0;5;1;5;1
70403;245;236;3.46;13;7;93.7631413777313;3;1;104.8689106085;93.7631413777313;3.02884615384614;8.07692307692304;80.6648663081216;94;s;23010;s;18.1185353685365;3.97562250997807;20.1238843269816;151.246624327728;9.07479745966368;122.005610291034;5;1;0;3;0;1;3;0
70404;537;612;29.89;16;41;302.165888348044;0;8;449.166542626446;302.165888348044;63.0002804050292;84.0003738733723;217.6253104033;281;s;20330;s;181.232738204933;149.234370406577;197.499837855931;318.167256802688;27.2008944477713;216.47456409848;8;1;1;1;3;2;6;1
70405;193;189;9.07;13;4;89.4635416666664;2;1;101.84541868932;89.4635416666664;4.50250073551044;7.87937628714327;62.3229166666665;91;s;21860;s;7.03645833333331;5.02604166666665;15.8258240635048;124.645833333333;5.02604166666665;103.536458333333;3;0;0;0;1;2;2;0
70406;78;88;13.88;3;9;49.7142857142857;3;2;90.3809523809523;49.7142857142857;26.6874999999999;13.9791666666666;48;52;s;22280;s;6.26525341805077;2.83668198947934;1.12820512820513;51.4285714285714;0;36;2;0;0;1;0;1;2;0
70407;279;265;4.39;30;10;124.518870324172;4;3;132.763145133332;124.518870324172;4.12213740458016;4.12213740458016;95.5405540500801;128;s;25900;s;20.9512795171334;18.934892530055;24.9873849879828;176.126214024857;7.1167346322917;154.000355962219;6;0;0;2;2;2;6;0
70408;1082;1092;18.64;38;126;529;9;12;669;529;86;54;354;517;s;22250;s;327.873805147839;258.965005300839;321.820674042237;576;39;448;50;2;7;5;29;7;41;4
70409;107;109;15.6;5;6;54.0194174757281;1;1;86.8944174757281;54.0194174757281;20.9204545454545;11.9545454545455;49.8640776699029;54;s;20000;s;14.4822932785267;5.11033980582524;20.4942991447697;59.2135922330097;4.15533980582524;48.8252427184466;4;1;0;1;0;2;4;0
70410;731;690;14.04;34;31;296;10;3;341;296;17;28;232;290;s;23570;s;67.931162417267;43.9579226703809;73.2871057469689;470;31;373;13;2;2;3;3;3;13;0
70411;39;36;2.3;1;3;14.3684210526315;1;0;21.6866028708134;14.3684210526315;2.0909090909091;5.22727272727275;12.3157894736842;s;s;s;s;0;0;4;23.6052631578946;0;18.4736842105262;1;0;0;0;0;1;1;0
70412;66;70;3.3;1;3;25.162943991162;0;1;29.8296106578287;25.162943991162;0.933333333333333;3.73333333333333;23.0660319918985;s;s;s;s;4.14536799889525;1.04845599963175;6.06191950464396;43.9824240077331;4.193823998527;30.3524960125204;1;0;0;0;0;1;1;0
70413;1855;1962;29.12;107;98;809.142295894834;5;13;966.54677649783;809.142295894834;47.4231447970567;109.98133580594;694.402126694333;826;s;22920;s;349.647807646459;283.669519111525;410.80648845405;1159.82555215324;79.5711455228881;892.514187740199;29;0;6;8;13;2;20;8
70414;897;991;25.59;27;67;429.032367365439;10;9;580.232565534529;429.032367365439;47.8481639775601;103.35203419153;319.664446992348;439;s;20440;s;63.679768807676;37.4363455113686;78.7575291627435;561.836388229714;52.9499471411791;427.633168318827;11;0;2;2;4;3;9;0
70415;600;734;21.4;30;61;286.950509590491;3;2;333.816223876205;286.950509590491;8.97428571428571;37.8914285714286;195.263780741677;264;s;22870;s;103.509052622234;81.3938770703873;240.590115203333;364.79140324898;23.6098689927142;229.645182779588;15;2;1;4;4;4;12;1
70416;198;210;7.51;12;6;90.0792689894789;1;0;115.079268989479;90.0792689894789;4;21;69.2917453765223;90;s;22430;s;24.8537264122381;10.9953773369336;22.0504183518438;110.890377240943;5.93929246084477;94.0505896159627;3;2;0;0;0;1;3;0
70417;294;301;5.87;20;11;134.560398924198;1;2;147.733732257531;134.560398924198;7.09333333333331;6.07999999999998;107.507686189064;132;s;23590;s;9.18948458835921;5.14868778422404;24.5873252209807;189.585809758932;9.8840170792647;140.647172501551;5;0;0;2;2;1;5;0
70418;519;510;21.22;32;23;202.159911414078;7;3;235.022981953497;202.159911414078;2.98755186721992;29.8755186721992;142.329137262343;193;s;21220;s;52.7465089765607;24.7105642362789;47.1362595028503;315.638490271049;33.9606806057919;247.270293144683;9;4;0;0;2;3;8;0
70419;115;109;8.15;3;9;53;2;0;101;53;35;13;46;47;s;20580;s;22.8558706395006;11.8558706395006;26.1150852333193;64;5;44;3;1;0;0;0;2;3;0
70420;59;69;4.16;3;4;23.4126984126984;0;1;32.4126984126984;23.4126984126984;5;4;19.6666666666667;s;s;s;s;7.65521987622795;3.9091881301962;8.53817817433633;34.6507936507937;3.74603174603175;28.0952380952381;5;3;0;0;1;1;3;0
70421;2966;2999;24.59;171;148;1414.5304490044;19;16;1637.05695469419;1414.5304490044;47.8328002884587;174.693705401327;830.353977237177;1364;47,0;21840;13,0;960.25691621616;834.171081979796;911.476862822402;1790.01793761048;152.382191997249;1390.54211562069;76;2;11;7;44;12;55;18
70422;144;143;12.17;11;7;61.4265734265736;3;0;77.0932400932403;61.4265734265736;3.91666666666667;11.75;48.3356643356645;63;s;21340;s;13.1502087168029;5.09426466085883;14.7378041082339;92.6433566433569;5.03496503496505;70.4895104895107;4;2;1;0;0;1;3;0
70423;115;108;12.18;3;9;62.4568965517242;0;2;110.099753694582;62.4568965517242;36.2500000000001;11.3928571428572;56.5086206896552;58;s;19120;s;3.96551724137931;0.991379310344828;2.97247706422018;55.5172413793104;3.96551724137931;40.646551724138;2;1;0;0;0;1;2;0
70425;145;145;7.06;6;10;63.6824324324324;0;3;85.3458843778931;63.6824324324324;13.4107083471899;8.25274359827072;53.8851351351352;65;s;21660;s;13.9246460746461;5.97837837837838;17.8298085221166;84.2567567567568;2.93918918918919;69.5608108108108;4;1;0;0;1;2;2;0
70426;238;264;5.82;11;12;108.898637951894;2;1;123.231971285227;108.898637951894;5.05882352941177;9.27450980392157;91.7277046403275;106;s;23150;s;25.8130317560935;18.6454692851046;28.1876055037943;155.462774542906;5.28257119767232;120.735481323934;6;1;2;1;1;1;6;0
70427;328;345;14.11;18;22;166.526946125629;2;2;202.874772212586;166.526946125629;16.1545893719806;20.1932367149758;149.283154815714;169;s;20400;s;17.8386199175084;9.83387807297498;21.9554199846073;195.202636455712;13.6519304402191;142.997713484562;3;0;0;0;1;2;3;0
70428;1437;1490;8.18;70;58;630.856741548046;10;7;674.590631107784;630.856741548046;10.6379731361525;33.0959164235857;415.493509683876;615;s;24770;s;824.527276152714;727.397114067224;715.004993552746;899.081189258006;49.2764417837401;716.445751778955;102;0;8;5;86;3;72;22
70429;542;551;10.07;25;20;236.637213868898;5;3;252.82619024685;236.637213868898;1.01181102362205;15.1771653543308;198.116146109957;230;s;24410;s;25.5795198065241;12.3953646511477;43.8239387741268;317.217688218471;12.8089920953539;239.864318692042;5;2;0;1;1;1;4;0
70430;63;64;3.19;0;5;29;0;0;51;29;8;14;23;s;s;s;s;24.0079578796183;15.0525271335874;24.0598161551456;34;1;25;4;1;0;0;2;1;3;1
70431;241;250;9.71;14;6;101.41628959276;3;2;108.102758239625;101.41628959276;2.38802451673739;4.2984441301273;71.972850678733;91;s;24390;s;20.2840611337631;7.19808828308434;15.0436782633493;152.669683257918;9.81447963800904;127.588235294118;6;1;0;2;2;1;6;0
70432;330;356;9.93;9;14;150.024626963847;1;1;166.28245227579;150.024626963847;8.12891265597152;8.12891265597152;126.329296285389;148;s;22620;s;22.3818149369671;17.5043810307675;28.6690081614697;203.74730836666;14.4320006873745;159.247505140659;4;0;0;1;2;1;4;0
70433;1359;1397;12.63;54;53;605.600286722923;9;8;632.395675135397;605.600286722923;1.91395631517676;24.8814320972978;491.26695856119;597;s;25130;s;113.104324644744;81.5579791776713;170.475922712304;763.704627607659;40.0334566867285;570.607249433147;22;1;0;5;12;4;19;1
70435;852;867;12.5;41;42;410;5;4;480;410;26;44;313;397;s;21430;s;112.801853341201;65.7591213494262;120.789044620967;480;30;366;17;1;3;1;8;4;14;3
70436;110;124;8.28;3;7;49.3103448275862;0;1;88.7342578710644;49.3103448275862;18.195652173913;21.2282608695652;38.8793103448276;54;s;17670;s;8.66985831316438;4.87675486488852;8.06212575009055;68.2758620689656;11.3793103448276;44.5689655172414;2;1;0;0;0;1;2;0
70437;16;18;2.38;1;0;9;0;0;13;9;2;2;9;s;s;s;s;6.03973261034225;1;6.98142750316663;9;2;8;2;1;0;0;0;1;2;0
70438;211;208;7.88;8;11;98.9377990430621;1;6;144.271132376396;98.9377990430621;40.2962962962964;5.03703703703705;80.7655502392344;90;s;24770;s;50.306730054386;39.2474084247995;58.0183902170738;103.985645933014;8.07655502392344;77.7368421052631;7;1;0;1;4;1;4;3
70439;379;348;10.02;21;14;152;1;3;173;152;4;17;136;149;s;22070;s;35.0475360070654;19.9559964885554;44.2058243581091;224;11;174;7;2;2;2;0;1;7;0
70440;32;31;1.15;0;2;20.1481481481482;0;0;26.7481481481482;20.1481481481482;6.60000000000001;0;17.7777777777778;s;s;s;s;5.42744219818619;0.966368311167061;4.69696969696969;13.0370370370371;0;9.48148148148152;2;0;0;0;1;1;2;0
70441;270;249;10.18;22;9;111.179139605352;3;0;123.564710212905;111.179139605352;3.71567118226599;8.66989942528731;78.4724498467753;104;s;21330;s;22.7451826554869;13.0579405369959;28.1295866231549;178.395149592339;7.04828564653342;150.851406339566;5;2;0;1;0;2;4;0
70442;116;104;6.14;4;9;55;1;2;79;55;15;9;39;53;s;19640;s;11.8782244193266;6.85260955996383;13.9834498516491;64;2;54;1;0;0;0;0;1;1;0
70443;89;83;4.76;2;3;39.7882352941176;0;0;47.4549019607843;39.7882352941176;5.4761904761905;2.1904761904762;32.4588235294117;s;s;s;s;11.510521955261;5.2470588235294;7.62824675324676;46.070588235294;3.14117647058823;38.7411764705882;2;1;0;0;0;1;2;0
70444;172;155;3.27;4;11;65.4233128834356;1;0;79.8018276635365;65.4233128834356;8.21629416005768;6.16222062004326;55.9263803680981;58;s;20680;s;16.8282208588957;10.4969325153374;16.2658991228064;98.1349693251533;1.05521472392638;71.7546012269938;4;1;0;0;1;2;4;0
70445;121;110;4.37;9;7;51.7094017094015;1;0;61.873336135631;51.7094017094015;3.04918032786885;7.11475409836065;39.2991452991451;47;s;23240;s;10.2174642298815;3.08844193512993;20.2232890268971;74.4615384615382;6.20512820512818;51.7094017094015;2;0;0;0;1;1;2;0
70446;637;590;12.72;35;37;292.120823671902;3;4;343.925533783777;292.120823671902;12.4331304268499;39.3715796850246;220.811026702706;281;s;22490;s;56.381700705556;37.3222386069791;58.0078472012664;347.843369343067;29.0271479932516;274.329320310526;8;3;0;1;2;2;8;0
70447;2432;2236;17.2;145;63;1025.72361729951;21;17;1127.44080119822;1025.72361729951;30.2987356294031;71.4184482693073;566.730123831406;1031;50,0;23350;8,0;1199.20346751721;1058.41229699129;1082.84450882019;1557.01813718207;110.237805032574;1238.58414189248;122;3;19;14;70;16;88;26
70448;154;165;13.38;5;9;66.8684210526314;3;0;110.616247139588;66.8684210526314;23.4000000000001;20.3478260869566;58.7631578947367;67;s;21180;s;15.0659057895997;3;26.580292135483;87.1315789473682;2.02631578947368;65.8552631578946;5;1;0;1;0;3;4;0
70449;68;68;9.34;5;5;33.5211267605634;0;0;40.3815918768424;33.5211267605634;4.57364341085272;2.28682170542636;26.8169014084507;s;s;s;s;8.6892764809831;2.94279760774367;12.315747836169;40.225352112676;0.957746478873239;34.4788732394366;3;0;0;0;2;1;3;0
70450;45;39;4.23;2;4;18;0;2;35;18;13;4;13.5;s;s;s;s;34.0598117745434;21.0754687982744;13.7544758622384;22.5;2.25;18;3;1;1;0;0;1;3;0
70451;2745;2767;23.54;142;220;1223;11;35;1430;1223;42;165;878;1195;38,0;20050;18,0;587.977461725705;455.01707330588;584.792409346011;1590;177;1184;67;0;6;8;42;11;48;12
70452;255;274;14.64;19;12;104.37125949084;1;0;133.809013900609;104.37125949084;16.2415196743555;13.1962347354139;88.2302103212372;108;s;22360;s;21.9648482742154;9.02385784890841;27.3951813816383;159.518469939897;9.13827924800263;125.345601252787;6;2;1;0;1;2;5;0
70453;79;80;9;5;11;39;0;0;92;39;53;0;33;s;s;s;s;41.0111804435841;27.8599282054849;50.1803270026209;53;4;39;3;0;0;0;1;2;2;0
70454;54;50;5.22;0;8;31;0;1;62;31;21;10;30;s;s;s;s;3.93897187875733;2.93897187875733;4.09177817601421;30;3;18;2;0;0;0;1;1;2;0
70455;1486;1570;10.37;82;69;660.662847646906;10;11;714.781650011104;660.662847646906;7.14776634998853;46.9710360142103;441.507582061927;646;s;21680;s;222.534384028465;169.532384103683;180.038263934043;902.204589468386;40.7658305181401;642.171361753144;34;1;5;6;13;9;24;8
70456;149;158;4.95;13;0;60.4054054054056;1;1;65.631649749297;60.4054054054056;2.09049773755656;3.13574660633484;46.310810810811;61;s;24290;s;11.9444305723163;6.00527855703252;15.7369634356271;96.648648648649;4.02702702702704;74.5000000000002;5;0;1;0;3;1;5;0
70457;106;113;10.24;4;6;58.4485981308411;0;0;91.1016593553311;58.4485981308411;25.5102040816328;7.14285714285717;54.4859813084112;59;s;23760;s;5.92636993134421;2.95440731452178;15.616305917727;54.4859813084112;0.990654205607477;42.5981308411215;1;0;0;0;0;1;1;0
70459;1091;1113;13.46;46;57;492;7;9;555;492;19;44;397;483;s;21870;s;72.0061527036341;46.0061527036341;76.1319960454162;693;43;534;7;1;1;0;2;3;5;0
70460;420;438;26.6;17;28;205;5;3;350;205;115;30;169;194;s;21050;s;80.0648219284498;30.2985318068808;89.3486295391063;237;16;192;16;8;2;0;4;2;15;0
70461;108;115;10.17;3;3;56.1176470588233;0;1;66.9228418640181;56.1176470588233;5.81818181818182;4.98701298701299;49.7647058823527;54;s;23080;s;8.31919104327346;1.02214277420509;17.9168717552077;47.6470588235292;5.2941176470588;35.9999999999998;2;1;0;0;0;1;2;0
70462;79;78;1.77;2;3;33.575;2;2;36.575;33.575;0;3;28.6375;s;s;s;s;10.7940225467032;6.84402254670317;17.0057848271246;43.45;4.9375;38.5125;3;2;0;0;0;1;3;0
70463;141;135;15.83;11;6;55.1739130434781;0;2;61.2183574879226;55.1739130434781;0;6.04444444444445;43.9347826086955;52;s;20410;s;7.09352465822177;3.02830726691743;7.89495899977973;86.8478260869563;4.08695652173912;64.3695652173911;1;0;0;0;0;1;1;0
70464;1369;1340;14.12;81;55;634.281435210818;6;19;728.188005489046;634.281435210818;25.6108828031532;68.2956874750752;482.198089148806;617;s;21900;s;149.507445611505;98.6368449889736;205.458604828836;756.708015834954;40.0467316076423;588.68777299367;22;0;3;6;11;2;16;4
70466;122;115;7.64;6;9;51.2605042016805;0;2;68.0483829895593;51.2605042016805;8.83572567783094;7.95215311004785;43.0588235294116;52;s;21830;s;12.2016806722689;5.02521008403361;15.1975919031826;65.613445378151;2.05042016806722;55.3613445378149;5;3;0;0;1;1;4;0
70467;2842;3249;16.54;160;349;1311;21;56;1714;1311;29;374;722;1311;32,0;17290;30,0;1346.27240758631;1193.44000463112;1634.78877162452;1476;176;918;92;3;14;9;46;20;68;16
70468;90;95;7.1;2;9;44.5054945054945;0;0;62.6271876271876;44.5054945054945;6.0405643738977;12.0811287477954;39.5604395604396;s;s;s;s;15.8880891254678;5.00896824634688;17.557033728231;53.4065934065934;3.95604395604396;42.5274725274725;6;5;0;0;0;1;5;0
70469;209;213;4.79;9;21;103;3;1;122;103;12;7;80;102;s;18930;s;104.680834722452;86.7329805705692;108.537483892621;110;3;85;8;0;1;1;3;3;7;1
70470;161;165;2.43;7;8;64.5987654320988;0;1;73.9777608658887;64.5987654320988;1.04211060375444;8.33688483003552;51.679012345679;65;s;21700;s;35.7331037475346;24.8328906780246;52.6094713384266;97.395061728395;2.98148148148148;72.5493827160494;9;1;1;1;4;2;8;0
70471;22;33;6.18;1;2;9.68;0;1;11.68;9.68;1;1;8.8;s;s;s;s;3.69583756345178;1.05583756345178;8;16.72;0.88;12.32;3;2;0;0;0;1;2;0
70472;439;570;9.08;8;105;131.377861776869;1;15;156.235004634012;131.377861776869;5.96571428571428;18.8914285714286;97.3741449404385;127;s;22380;s;942.389409670768;898.641252907557;1073.82293850635;254.199742621624;7.90491297832378;107.425665476438;12;1;0;0;3;8;4;7
70473;1929;1922;12.02;103;99;830.83527925155;10;13;957.882008223512;830.83527925155;6.0498442367601;120.996884735202;546.113716394806;788;s;20450;s;1227.11924544842;1125.33355440563;1182.86259237647;1250.80048068098;97.2062315269573;947.874321394428;61;0;12;9;31;9;42;14
70474;119;133;3.53;6;9;52.4724409448819;2;0;69.7053176572107;52.4724409448819;6.08219178082194;11.1506849315069;43.1023622047244;54;s;23390;s;7.03925496594779;2.10470413207791;10.8534869941682;65.5905511811024;5.62204724409449;51.5354330708661;4;2;0;0;1;1;4;0
70476;76;63;4.89;3;7;32;0;0;52;32;11;9;29;s;s;s;s;11.0420150651716;5.01580850017126;9.96902776669206;48;3;38;3;0;1;0;1;1;2;0
70477;766;739;26.73;44;40;332.549396930022;4;8;364.906094990964;332.549396930022;5.0557340720222;27.3009639889199;262.436090696704;313;s;21660;s;119.210258143207;86.0404871145306;196.053878202366;435.707923857059;31.1728397593632;315.862841264351;24;3;4;5;9;3;15;4
70478;875;908;15.12;56;172;362.726928906442;9;25;397.235263522024;362.726928906442;14.3784727564924;20.1298618590894;218.151034735902;338;s;22300;s;236.892026237287;181.274958619205;211.762216261946;501.121961492157;30.3145187541066;394.494632856383;25;1;6;3;7;8;16;5
70479;97;105;10.44;7;5;45.2038834951456;1;0;53.2038834951456;45.2038834951456;6;2;37.6699029126214;44;s;24130;s;6.59223300970874;0;4.2;63.0970873786408;0;53.6796116504854;2;0;0;0;1;1;2;0
70480;158;145;6.35;8;10;72;0;1;86;72;7;7;43;72;s;21430;s;30.7811765328706;24.9503163861352;36.0215561278777;89;4;73;5;0;2;1;1;1;4;1
70481;195;219;6.14;6;14;110.719706809303;2;2;157.170270456366;110.719706809303;21.6769297019627;24.7736339451002;88.8959552733308;104;s;21720;s;62.3443094338214;53.4468564261255;58.0257313518786;111.307315215575;7.83219880677094;77.0496385245274;4;0;1;1;1;1;3;1
70482;1528;1550;28.25;76;194;711.030974137958;9;30;840.423946725946;711.030974137958;35.9965412462823;93.3964313417053;471.906474193243;702;s;21480;s;596.965710161719;538.730238501623;535.840110629015;826.076165487961;58.5548386252858;634.308251913458;48;3;5;4;25;11;30;11
70483;135;134;5.84;2;3;61.171875;1;0;65.2046618852459;61.171875;0;4.0327868852459;54.84375;55;s;24760;s;50.5072109076512;43.1243984076512;33.1340601795098;86.484375;1.0546875;63.28125;3;1;1;0;0;1;2;1
70484;188;179;2.88;12;8;74.9887640449439;5;1;86.2539003433657;74.9887640449439;1.02410329985653;10.2410329985653;61.2584269662922;77;s;20320;s;8.38125427949172;3.1685393258427;10.1839867167273;114.067415730337;10.561797752809;91.8876404494383;4;1;0;0;1;2;4;0
70485;217;213;14.36;3;21;113.479922959696;2;3;185.228142146341;113.479922959696;50.6458017788083;21.1024174078368;99.9091854235548;112;s;22180;s;32.950420849884;21.2172834761006;42.739422926893;115.266700807442;12.5993291561282;86.2526203265118;4;0;1;0;1;2;4;0
70486;108;121;10.82;1;11;49.3714285714286;0;1;84.3714285714286;49.3714285714286;23.6486486486486;11.3513513513514;39.0857142857143;s;s;s;s;4.11361711451956;1.02857142857143;19.8350695241842;62.7428571428572;6.17142857142858;45.2571428571429;3;1;1;0;0;1;3;0
70487;284;297;10.77;14;17;131.28609590536;4;5;149.165290536233;131.28609590536;7.94630872483219;9.93288590604024;100.469535940516;125;s;22150;s;20.6280706770622;14.0153664778579;18.8440980700307;169.920052398635;11.7976168241342;133.377246345958;9;1;0;3;3;2;9;0
70488;185;206;11.26;5;7;90.9668508287291;1;2;118.376686894303;90.9668508287291;12.1821493624772;15.2276867030966;82.7900552486186;85;s;23230;s;25.9708466536678;9.04435713329434;32.0107091127874;107.32044198895;3.06629834254143;81.7679558011048;5;2;0;0;2;1;5;0
70489;764;828;52.6;19;81;411.844952773956;2;13;692.844952773955;411.844952773956;198.999999999999;81.9999999999998;337.116583701757;403;s;20230;s;247.10544359167;209.363460445055;253.682432233315;390.908193942132;31.557056431285;289.477532082971;21;3;4;2;7;5;12;5
70490;127;124;5.78;6;2;48.5284552845527;1;1;61.5284552845527;48.5284552845527;4;9;46.4634146341462;44;s;20070;s;4.11336947578101;1.01580850017126;10.2616250140821;73.3089430894308;2.0650406504065;53.691056910569;1;0;0;0;0;1;1;0
70491;474;482;19.88;27;29;224.286103411218;7;7;285.908552390811;224.286103411218;26.2653061224492;35.3571428571431;176.440922742275;226;s;22760;s;103.316552678471;79.2326690714639;96.4169292472315;284.398322155137;16.9095655136787;211.856459130125;20;2;1;6;6;5;13;3
70492;565;557;28.63;36;35;255.543994085758;5;5;357.976477560734;255.543994085758;63.8935292962726;38.5389541787041;205.202443951584;253;s;22170;s;63.2011396859131;38.7589632706238;61.0658111029684;330.640670351376;20.3029588128465;258.336205407633;20;6;0;4;8;2;19;0
70493;433;436;14.37;22;14;171.207919745522;5;4;197.265368887717;171.207919745522;9.65090708970181;16.4065420524931;138.033892504561;169;s;26120;s;33.5312345276605;14.6916060945375;41.4741186252871;274.136299582992;11.3087924897332;215.463138834519;7;3;1;1;1;1;7;0
70494;354;333;6.29;20;14;139;4;5;161;139;7;15;118;140;s;24350;s;49.0606214548396;30.0606214548396;41.3150435837783;217;4;176;10;4;1;1;2;2;9;0
70496;29;29;2.29;1;2;15.9032258064516;0;0;21.5698924731183;15.9032258064516;4.53333333333332;1.13333333333333;11.2258064516129;s;s;s;s;11.5169191756352;8.71046756273199;3.22222222222221;13.0967741935484;0.935483870967742;7.48387096774194;1;0;0;0;0;1;1;0
70498;445;505;25.74;12;50;221.622007779332;1;5;313.026975476206;221.622007779332;86.3269139359366;5.07805376093745;180.296958154017;206;s;22300;s;56.2824494536121;34.9159818030528;66.9099100727198;263.147984697943;21.9794270886344;202.697632413743;10;2;2;1;1;4;8;1
70499;101;108;7.5;7;5;47.0679611650486;0;1;58.0679611650486;47.0679611650486;3;8;41.1844660194175;49;s;21250;s;28.6348709852687;20.7513758396377;18.0973261388196;58.8349514563107;3.92233009708738;51.9708737864078;6;1;0;2;2;1;4;1
70500;165;175;9.36;16;10;78.0538922155688;1;1;101.272939834616;78.0538922155688;13.1238095238095;10.0952380952381;72.125748502994;76;s;22080;s;22.7914484020575;10.8585116203344;23.8074354773766;99.7904191616766;3.95209580838323;77.065868263473;6;2;1;0;2;1;5;0
70501;113;94;4.11;10;5;44;1;1;63;44;19;0;41;43;s;23700;s;12.0339250132897;3;15.0040669256886;62;2;58;2;0;0;1;0;1;2;0
70502;82;85;6.95;6;8;39.047619047619;0;0;51.047619047619;39.047619047619;5;7;32.2142857142857;s;s;s;s;4.88095238095238;0;10;43.9285714285714;0.976190476190476;35.1428571428571;1;0;0;0;0;1;1;0
70503;160;162;5.92;5;7;65.5900621118012;0;0;73.2567287784679;65.5900621118012;1.39393939393939;6.27272727272727;50.6832298136646;64;s;23760;s;27.0350093600952;23.0598540805921;25.0559707228429;103.354037267081;7.95031055900621;87.4534161490683;5;0;0;1;1;3;5;0
70504;349;359;12.29;15;16;164.541083171895;2;4;206.267331159013;164.541083171895;28.4497145366711;13.2765334504465;137.823218916356;165;s;23460;s;45.219482628676;32.1189556801391;44.8834916376895;200.704836931015;8.07248516780039;159.123849361237;10;1;0;0;6;3;8;0
70505;156;183;5.49;15;5;64.5185185185185;2;1;72.6185185185185;64.5185185185185;2.025;6.075;54.8888888888889;72;s;23900;s;12.7747717576655;8.77857929985573;22.6338107446602;93.4074074074074;2.88888888888889;79.9259259259259;6;2;1;1;1;1;3;1
70506;387;381;4.03;26;19;162.819333707697;5;5;171.206559256599;162.819333707697;0;8.38722554890216;134.200969207617;163;s;23490;s;19.0781267850299;9.99818612343794;26.6352632696206;227.175919329711;16.1067459437783;183.999371943996;4;0;0;0;3;1;3;0
70507;275;223;11.08;16;9;116.044199373572;2;3;121.424434112095;116.044199373572;2.15209389540938;3.22814084311407;86.9176503083234;106;s;24160;s;42.2958816731563;25.4045778219482;29.7292474964439;167.831335270374;14.0746704240417;141.237223937395;6;1;1;0;2;2;6;0
